,Date,1,2,3,4,5,6,7
2641,"Aug 19, 09",5,6,22,23,25,27,32
2642,"Aug 15, 09",5,6,15,31,38,39,36
2643,"Aug 12, 09",7,10,31,32,42,47,30
2644,"Aug 8, 09",11,22,31,32,40,49,13
2645,"Aug 5, 09",2,5,12,31,34,48,44
2646,"Aug 1, 09",13,14,24,31,40,48,44
2647,"Jul 29, 09",3,23,29,37,44,45,39
2648,"Jul 25, 09",10,19,29,32,38,44,3
2649,"Jul 22, 09",8,14,24,36,40,42,19
2650,"Jul 18, 09",2,4,15,39,45,49,37
2651,"Jul 15, 09",3,5,16,26,40,45,31
2652,"Jul 11, 09",9,11,18,23,29,40,26
2653,"Jul 8, 09",12,32,35,36,37,46,23
2654,"Jul 4, 09",1,14,23,27,32,44,48
2655,"Jul 1, 09",2,5,19,26,29,31,28
2656,"Jun 27, 09",5,15,28,31,32,45,11
2657,"Jun 24, 09",13,19,23,33,38,48,2
2658,"Jun 20, 09",4,5,19,28,31,38,34
2659,"Jun 17, 09",4,5,8,15,19,40,22
2660,"Jun 13, 09",1,15,20,30,41,48,10
2661,"Jun 10, 09",9,27,28,40,45,48,24
2662,"Jun 6, 09",11,12,18,21,30,37,1
2663,"Jun 3, 09",5,6,14,30,38,39,34
2664,"May 30, 09",1,7,19,21,39,45,42
2665,"May 27, 09",3,4,24,26,29,49,13
2666,"May 23, 09",7,8,15,24,27,32,34
2667,"May 20, 09",4,22,26,29,39,48,31
2668,"May 16, 09",16,17,23,27,30,45,39
2669,"May 13, 09",6,10,24,28,31,46,25
2670,"May 9, 09",14,19,23,31,34,39,24
2671,"May 6, 09",1,4,9,20,30,44,18
2672,"May 2, 09",8,15,17,22,30,40,11
2673,"Apr 29, 09",8,20,22,29,33,49,48
2674,"Apr 25, 09",1,11,17,29,31,46,35
2675,"Apr 22, 09",10,12,21,38,41,42,28
2676,"Apr 18, 09",4,5,21,33,42,47,24
2677,"Apr 15, 09",6,13,23,34,41,43,27
2678,"Apr 11, 09",5,6,7,11,17,34,48
2679,"Apr 8, 09",2,5,13,24,35,43,18
2680,"Apr 4, 09",17,20,22,37,40,48,33
2681,"Apr 1, 09",4,6,24,32,46,48,8
2682,"Mar 28, 09",6,10,33,39,40,48,43
2683,"Mar 25, 09",9,16,34,42,44,48,13
2684,"Mar 21, 09",14,19,34,37,39,42,47
2685,"Mar 18, 09",11,27,29,33,34,44,36
2686,"Mar 14, 09",4,11,13,16,41,45,35
2687,"Mar 11, 09",2,18,20,23,24,48,30
2688,"Mar 7, 09",8,12,14,22,29,49,11
2689,"Mar 4, 09",7,15,23,25,27,40,43
2690,"Feb 28, 09",2,8,26,46,48,49,34
2691,"Feb 25, 09",5,11,26,31,36,39,4
2692,"Feb 21, 09",11,20,33,34,37,39,22
2693,"Feb 18, 09",11,17,34,37,41,49,5
2694,"Feb 14, 09",16,25,29,37,45,49,20
2695,"Feb 11, 09",1,6,17,19,41,42,31
2696,"Feb 7, 09",14,20,24,30,34,37,31
2697,"Feb 4, 09",15,16,22,31,43,44,32
2698,"Jan 31, 09",14,15,20,28,34,39,41
2699,"Jan 28, 09",1,6,20,22,24,46,36
2700,"Jan 24, 09",9,13,20,29,45,46,5
2701,"Jan 21, 09",8,32,34,39,43,48,25
2702,"Jan 17, 09",8,12,20,28,39,47,10
2703,"Jan 14, 09",20,35,36,37,39,49,38
2704,"Jan 10, 09",11,17,18,25,27,34,19
2705,"Jan 7, 09",10,13,19,35,39,41,4
2706,"Jan 3, 09",4,13,17,25,36,48,28
2707,"Dec 29, 10",6,11,19,21,39,49,28
2708,"Dec 25, 10",2,12,23,26,27,31,20
2709,"Dec 22, 10",3,5,10,11,35,45,33
2710,"Dec 18, 10",5,7,13,33,37,39,44
2711,"Dec 15, 10",1,5,8,11,29,33,36
2712,"Dec 11, 10",2,7,13,17,27,41,8
2713,"Dec 8, 10",1,6,7,8,22,46,17
2714,"Dec 4, 10",9,12,16,24,25,38,31
2715,"Dec 1, 10",2,11,12,29,40,42,35
2716,"Nov 27, 10",4,13,23,24,37,47,45
2717,"Nov 24, 10",5,11,26,28,35,46,49
2718,"Nov 20, 10",1,10,13,23,41,43,39
2719,"Nov 17, 10",3,12,14,16,29,38,23
2720,"Nov 13, 10",5,15,27,35,38,47,23
2721,"Nov 10, 10",4,5,17,30,36,38,45
2722,"Nov 6, 10",2,20,29,33,40,44,25
2723,"Nov 3, 10",10,11,16,19,28,40,8
2724,"Oct 30, 10",10,15,24,29,35,38,8
2725,"Oct 27, 10",2,16,20,23,33,43,6
2726,"Oct 23, 10",2,13,21,22,40,44,37
2727,"Oct 20, 10",9,10,14,15,19,29,35
2728,"Oct 16, 10",20,28,32,36,42,46,21
2729,"Oct 13, 10",2,3,23,29,34,36,17
2730,"Oct 9, 10",1,8,15,36,38,49,16
2731,"Oct 6, 10",10,20,24,32,37,47,49
2732,"Oct 2, 10",7,13,18,23,26,27,46
2733,"Sep 29, 10",1,7,19,31,35,44,36
2734,"Sep 25, 10",7,11,15,30,31,45,23
2735,"Sep 22, 10",13,19,29,30,33,49,5
2736,"Sep 18, 10",1,14,17,19,40,42,30
2737,"Sep 15, 10",6,11,21,26,34,41,24
2738,"Sep 11, 10",3,9,11,13,27,45,5
2739,"Sep 8, 10",4,6,11,45,46,47,48
2740,"Sep 4, 10",11,13,17,18,20,45,41
2741,"Sep 1, 10",13,32,35,39,46,48,5
2742,"Aug 28, 10",1,4,7,25,30,45,6
2743,"Aug 25, 10",5,8,20,26,31,36,15
2744,"Aug 21, 10",7,10,15,26,36,41,21
2745,"Aug 18, 10",3,7,12,25,28,37,16
2746,"Aug 14, 10",9,20,22,23,26,44,5
2747,"Aug 11, 10",3,10,12,20,26,27,47
2748,"Aug 7, 10",10,14,18,41,42,47,16
2749,"Aug 4, 10",5,8,13,22,35,40,9
2750,"Jul 31, 10",1,35,38,40,47,48,29
2751,"Jul 28, 10",2,15,27,30,34,36,31
2752,"Jul 24, 10",3,6,26,32,43,49,29
2753,"Jul 21, 10",13,14,15,17,28,36,29
2754,"Jul 17, 10",24,26,28,37,43,48,8
2755,"Jul 14, 10",4,17,20,31,36,40,37
2756,"Jul 10, 10",13,14,16,28,34,42,26
2757,"Jul 7, 10",3,8,18,34,44,49,30
2758,"Jul 3, 10",9,12,19,29,38,47,18
2759,"Jun 30, 10",4,14,24,26,34,43,1
2760,"Jun 26, 10",1,10,16,25,36,38,29
2761,"Jun 23, 10",16,18,21,36,46,48,47
2762,"Jun 19, 10",11,18,27,29,32,39,1
2763,"Jun 16, 10",2,5,9,20,25,32,30
2764,"Jun 12, 10",3,11,14,20,41,47,9
2765,"Jun 9, 10",12,13,25,30,37,41,48
2766,"Jun 5, 10",30,31,32,34,36,49,9
2767,"Jun 2, 10",15,19,30,31,34,37,7
2768,"May 29, 10",18,32,40,41,47,49,7
2769,"May 26, 10",12,13,33,43,46,49,48
2770,"May 22, 10",7,8,19,23,30,46,4
2771,"May 19, 10",27,28,35,40,43,48,20
2772,"May 15, 10",3,5,8,15,33,35,14
2773,"May 12, 10",8,9,20,26,28,29,38
2774,"May 8, 10",4,10,21,39,45,48,12
2775,"May 5, 10",12,13,15,31,47,49,28
2776,"May 1, 10",4,7,10,22,25,33,49
2777,"Apr 28, 10",6,24,27,34,36,42,18
2778,"Apr 24, 10",3,10,14,36,38,40,23
2779,"Apr 21, 10",12,19,22,36,40,46,17
2780,"Apr 17, 10",4,11,12,25,42,43,44
2781,"Apr 14, 10",9,12,20,28,33,46,10
2782,"Apr 10, 10",7,9,23,25,27,41,15
2783,"Apr 7, 10",3,10,13,22,34,43,46
2784,"Apr 3, 10",1,2,13,17,24,39,34
2785,"Mar 31, 10",27,28,33,37,48,49,5
2786,"Mar 27, 10",2,4,9,22,43,44,29
2787,"Mar 24, 10",5,19,27,32,44,46,25
2788,"Mar 20, 10",9,11,15,34,35,42,47
2789,"Mar 17, 10",5,6,21,38,42,45,46
2790,"Mar 13, 10",3,13,15,28,41,47,40
2791,"Mar 10, 10",8,12,28,30,38,48,2
2792,"Mar 6, 10",7,9,14,24,25,44,28
2793,"Mar 3, 10",10,19,23,24,33,38,21
2794,"Feb 27, 10",4,6,14,23,25,36,27
2795,"Feb 24, 10",4,13,18,21,22,42,3
2796,"Feb 20, 10",13,15,18,20,23,26,17
2797,"Feb 17, 10",14,16,34,41,45,49,5
2798,"Feb 13, 10",1,9,23,28,37,39,12
2799,"Feb 10, 10",13,24,30,32,37,48,49
2800,"Feb 6, 10",4,12,14,15,21,23,13
2801,"Feb 3, 10",9,24,29,35,37,40,21
2802,"Jan 30, 10",2,31,32,34,40,49,5
2803,"Jan 27, 10",14,17,19,21,40,42,26
2804,"Jan 23, 10",29,35,36,38,41,43,47
2805,"Jan 20, 10",13,17,25,40,45,47,42
2806,"Jan 16, 10",12,21,25,30,41,43,48
2807,"Jan 13, 10",26,28,30,39,40,48,27
2808,"Jan 9, 10",7,9,10,27,28,40,42
2809,"Jan 6, 10",10,12,15,23,26,44,30
2810,"Jan 2, 10",16,22,25,33,39,48,28
2811,"Dec 31, 11",2,11,21,28,31,44,36
2812,"Dec 28, 11",1,22,28,38,47,48,29
2813,"Dec 24, 11",1,18,25,26,36,39,29
2814,"Dec 21, 11",12,16,19,34,41,47,20
2815,"Dec 17, 11",3,5,24,27,38,46,42
2816,"Dec 14, 11",13,20,22,29,32,33,16
2817,"Dec 10, 11",3,7,15,35,36,40,13
2818,"Dec 7, 11",6,8,24,27,31,41,48
2819,"Dec 3, 11",8,24,34,38,41,42,22
2820,"Nov 30, 11",12,15,23,36,43,47,40
2821,"Nov 26, 11",2,18,23,35,47,48,9
2822,"Nov 23, 11",10,13,15,30,34,44,21
2823,"Nov 19, 11",3,4,14,18,28,31,47
2824,"Nov 16, 11",15,25,28,32,35,42,45
2825,"Nov 12, 11",3,4,20,34,39,48,2
2826,"Nov 9, 11",12,30,36,37,40,48,32
2827,"Nov 5, 11",14,18,22,34,36,43,3
2828,"Nov 2, 11",3,22,32,40,45,48,4
2829,"Oct 29, 11",5,8,13,16,40,49,20
2830,"Oct 26, 11",1,2,38,39,40,49,44
2831,"Oct 22, 11",8,18,20,30,32,46,22
2832,"Oct 19, 11",9,14,17,20,44,45,33
2833,"Oct 15, 11",14,24,27,36,39,42,3
2834,"Oct 12, 11",6,7,12,20,38,40,43
2835,"Oct 8, 11",7,13,14,16,22,48,32
2836,"Oct 5, 11",7,10,13,19,26,29,23
2837,"Oct 1, 11",8,15,24,25,30,35,13
2838,"Sep 28, 11",2,14,29,32,41,44,3
2839,"Sep 24, 11",3,8,15,16,20,46,35
2840,"Sep 21, 11",1,23,30,38,45,48,3
2841,"Sep 17, 11",15,17,19,23,27,38,7
2842,"Sep 14, 11",12,26,28,31,33,45,27
2843,"Sep 10, 11",17,18,25,31,42,49,28
2844,"Sep 7, 11",10,15,29,32,34,40,6
2845,"Sep 3, 11",14,15,25,32,41,42,49
2846,"Aug 31, 11",11,16,25,35,38,41,37
2847,"Aug 27, 11",11,14,19,20,21,47,45
2848,"Aug 24, 11",12,15,18,29,33,46,48
2849,"Aug 20, 11",6,11,18,20,21,34,47
2850,"Aug 17, 11",7,18,23,24,27,32,26
2851,"Aug 13, 11",28,35,42,45,46,49,27
2852,"Aug 10, 11",9,18,24,27,29,43,5
2853,"Aug 6, 11",9,21,28,31,34,37,2
2854,"Aug 3, 11",6,17,21,28,31,38,43
2855,"Jul 30, 11",6,7,10,19,21,45,16
2856,"Jul 27, 11",2,3,15,23,41,46,10
2857,"Jul 23, 11",3,5,11,23,33,34,24
2858,"Jul 20, 11",2,21,23,30,34,42,46
2859,"Jul 16, 11",2,12,23,35,39,49,44
2860,"Jul 13, 11",2,8,28,29,34,44,38
2861,"Jul 9, 11",4,7,23,31,33,36,22
2862,"Jul 6, 11",14,25,31,36,44,47,37
2863,"Jul 2, 11",2,16,30,41,44,48,21
2864,"Jun 29, 11",3,15,23,33,39,47,41
2865,"Jun 25, 11",4,17,23,31,45,48,29
2866,"Jun 22, 11",5,7,16,27,37,49,25
2867,"Jun 18, 11",4,9,14,21,34,45,25
2868,"Jun 15, 11",2,4,22,25,28,31,17
2869,"Jun 11, 11",6,7,8,9,20,28,22
2870,"Jun 8, 11",7,10,21,22,38,39,11
2871,"Jun 4, 11",19,20,27,29,33,45,41
2872,"Jun 1, 11",18,23,27,44,46,47,29
2873,"May 28, 11",11,13,17,21,43,49,5
2874,"May 25, 11",5,32,37,38,39,42,22
2875,"May 21, 11",7,8,17,22,24,30,37
2876,"May 18, 11",1,39,42,45,48,49,29
2877,"May 14, 11",12,29,30,36,39,45,20
2878,"May 11, 11",14,20,30,34,37,45,15
2879,"May 7, 11",2,23,24,27,36,48,16
2880,"May 4, 11",8,9,26,39,46,47,38
2881,"Apr 30, 11",1,6,7,24,30,48,4
2882,"Apr 27, 11",3,8,31,42,44,48,33
2883,"Apr 23, 11",1,8,18,27,35,45,47
2884,"Apr 20, 11",12,15,33,34,38,43,30
2885,"Apr 16, 11",5,7,11,12,33,39,28
2886,"Apr 13, 11",3,8,15,20,26,45,12
2887,"Apr 9, 11",17,23,24,40,45,48,18
2888,"Apr 6, 11",1,3,23,26,35,38,11
2889,"Apr 2, 11",16,21,26,28,45,46,49
2890,"Mar 30, 11",8,15,17,29,36,44,16
2891,"Mar 26, 11",4,6,21,22,42,43,12
2892,"Mar 23, 11",5,10,11,21,24,43,32
2893,"Mar 19, 11",7,25,28,31,36,45,49
2894,"Mar 16, 11",1,3,15,19,36,37,2
2895,"Mar 12, 11",6,9,17,23,26,36,42
2896,"Mar 9, 11",4,7,18,21,41,46,37
2897,"Mar 5, 11",19,21,27,33,36,38,3
2898,"Mar 2, 11",27,28,31,41,42,43,46
2899,"Feb 26, 11",3,16,17,31,33,46,37
2900,"Feb 23, 11",5,6,15,24,35,48,39
2901,"Feb 19, 11",10,16,20,26,34,48,40
2902,"Feb 16, 11",10,15,29,30,44,45,28
2903,"Feb 12, 11",3,15,22,31,43,47,42
2904,"Feb 9, 11",17,19,21,33,34,46,47
2905,"Feb 5, 11",20,25,32,39,40,44,48
2906,"Feb 2, 11",4,11,18,27,28,46,39
2907,"Jan 29, 11",3,4,16,35,40,44,32
2908,"Jan 26, 11",4,6,22,24,31,40,33
2909,"Jan 22, 11",4,5,9,12,33,36,38
2910,"Jan 19, 11",7,13,18,21,23,24,48
2911,"Jan 15, 11",10,15,35,42,44,47,39
2912,"Jan 12, 11",4,9,15,27,28,46,18
2913,"Jan 8, 11",5,6,11,16,24,40,10
2914,"Jan 5, 11",1,3,8,12,32,47,19
2915,"Jan 1, 11",8,15,39,44,45,49,29
2916,"Dec 29, 12",1,26,33,36,45,48,22
2917,"Dec 26, 12",3,5,26,27,37,39,21
2918,"Dec 22, 12",8,10,14,16,18,35,43
2919,"Dec 19, 12",1,13,16,30,33,48,49
2920,"Dec 15, 12",11,22,36,37,43,48,7
2921,"Dec 12, 12",6,7,24,27,28,46,44
2922,"Dec 8, 12",2,12,22,42,43,46,5
2923,"Dec 5, 12",4,26,34,38,41,46,44
2924,"Dec 1, 12",7,22,28,32,34,38,20
2925,"Nov 28, 12",3,6,13,29,36,38,33
2926,"Nov 24, 12",6,32,35,36,40,45,48
2927,"Nov 21, 12",10,16,21,31,33,36,27
2928,"Nov 17, 12",3,4,20,31,41,48,15
2929,"Nov 14, 12",15,20,29,36,38,42,27
2930,"Nov 10, 12",6,22,23,41,44,49,48
2931,"Nov 7, 12",20,36,42,43,45,48,5
2932,"Nov 3, 12",9,22,34,35,46,47,26
2933,"Oct 31, 12",4,8,17,23,34,47,30
2934,"Oct 27, 12",11,15,16,17,31,40,6
2935,"Oct 24, 12",9,10,11,24,34,42,5
2936,"Oct 20, 12",13,14,21,24,32,35,18
2937,"Oct 17, 12",4,20,22,23,42,44,41
2938,"Oct 13, 12",6,14,26,27,34,46,37
2939,"Oct 10, 12",8,22,37,40,41,44,4
2940,"Oct 6, 12",20,24,27,40,44,45,35
2941,"Oct 3, 12",5,15,20,25,28,33,39
2942,"Sep 29, 12",2,7,18,20,41,48,29
2943,"Sep 26, 12",2,5,9,13,22,38,37
2944,"Sep 22, 12",4,19,22,24,32,33,21
2945,"Sep 19, 12",7,9,18,22,28,38,26
2946,"Sep 15, 12",9,10,12,19,24,31,17
2947,"Sep 12, 12",3,29,33,36,39,45,37
2948,"Sep 8, 12",1,4,6,24,26,29,12
2949,"Sep 5, 12",15,21,23,26,28,48,6
2950,"Sep 1, 12",2,5,20,30,39,45,25
2951,"Aug 29, 12",3,5,8,14,24,34,38
2952,"Aug 25, 12",4,12,17,18,34,44,21
2953,"Aug 22, 12",9,13,19,32,41,49,17
2954,"Aug 18, 12",7,14,15,23,35,37,36
2955,"Aug 15, 12",1,6,12,19,24,31,5
2956,"Aug 11, 12",17,20,22,35,38,48,36
2957,"Aug 8, 12",6,8,18,20,40,42,36
2958,"Aug 4, 12",3,8,23,25,29,47,32
2959,"Aug 1, 12",1,14,17,29,36,37,13
2960,"Jul 28, 12",6,10,22,30,35,49,17
2961,"Jul 25, 12",1,20,27,36,40,42,14
2962,"Jul 21, 12",11,21,35,37,46,47,32
2963,"Jul 18, 12",1,11,12,17,32,40,14
2964,"Jul 14, 12",13,17,22,29,36,45,47
2965,"Jul 11, 12",5,8,14,18,43,49,37
2966,"Jul 7, 12",3,20,27,29,38,44,45
2967,"Jul 4, 12",15,20,22,25,27,41,28
2968,"Jun 30, 12",12,22,31,32,35,47,4
2969,"Jun 27, 12",4,10,19,24,32,35,1
2970,"Jun 23, 12",12,19,28,34,36,41,1
2971,"Jun 20, 12",1,6,10,26,31,38,11
2972,"Jun 16, 12",1,8,19,26,37,44,16
2973,"Jun 13, 12",7,11,15,22,37,44,16
2974,"Jun 9, 12",8,18,29,37,38,44,48
2975,"Jun 6, 12",8,21,22,26,30,39,7
2976,"Jun 2, 12",7,22,27,29,33,39,40
2977,"May 30, 12",2,21,36,37,45,47,15
2978,"May 26, 12",23,31,33,38,46,49,17
2979,"May 23, 12",2,3,7,13,32,40,8
2980,"May 19, 12",14,17,21,27,37,46,39
2981,"May 16, 12",2,3,12,15,19,49,5
2982,"May 12, 12",4,5,10,34,37,45,7
2983,"May 9, 12",2,6,15,19,24,38,9
2984,"May 5, 12",5,6,30,32,45,46,41
2985,"May 2, 12",18,19,33,40,44,47,10
2986,"Apr 28, 12",9,21,22,42,44,48,28
2987,"Apr 25, 12",15,18,26,33,36,39,35
2988,"Apr 21, 12",2,8,10,20,28,38,29
2989,"Apr 18, 12",6,10,11,16,32,36,42
2990,"Apr 14, 12",14,16,18,20,26,47,13
2991,"Apr 11, 12",1,2,16,24,36,49,33
2992,"Apr 7, 12",2,13,16,32,39,44,27
2993,"Apr 4, 12",18,23,25,26,45,48,16
2994,"Mar 31, 12",33,35,36,39,48,49,42
2995,"Mar 28, 12",5,10,12,18,25,45,15
2996,"Mar 24, 12",11,20,23,28,40,45,14
2997,"Mar 21, 12",23,27,32,37,38,45,35
2998,"Mar 17, 12",1,2,9,15,17,37,30
2999,"Mar 14, 12",6,9,11,12,19,20,47
3000,"Mar 10, 12",4,17,25,26,39,49,10
3001,"Mar 7, 12",5,7,39,41,45,46,25
3002,"Mar 3, 12",9,19,20,31,41,45,42
3003,"Feb 29, 12",5,6,8,9,11,40,28
3004,"Feb 25, 12",2,22,30,33,35,42,14
3005,"Feb 22, 12",1,12,22,35,42,44,40
3006,"Feb 18, 12",4,12,14,21,22,37,28
3007,"Feb 15, 12",3,19,21,41,43,47,9
3008,"Feb 11, 12",6,13,19,32,43,44,9
3009,"Feb 8, 12",7,22,23,26,40,48,39
3010,"Feb 4, 12",8,10,12,22,26,28,24
3011,"Feb 1, 12",2,7,9,18,23,38,14
3012,"Jan 28, 12",5,6,17,39,44,48,29
3013,"Jan 25, 12",2,12,20,35,41,49,36
3014,"Jan 21, 12",9,11,31,34,48,49,41
3015,"Jan 18, 12",4,7,10,27,37,49,44
3016,"Jan 14, 12",1,3,7,11,38,40,37
3017,"Jan 11, 12",9,10,11,18,39,45,23
3018,"Jan 7, 12",6,8,11,25,28,45,7
3019,"Jan 4, 12",1,8,11,21,24,41,45
3020,"Dec 28, 13",13,20,23,34,38,46,18
3021,"Dec 25, 13",4,18,23,32,34,47,44
3022,"Dec 21, 13",1,2,10,19,22,44,41
3023,"Dec 18, 13",2,4,16,20,25,46,23
3024,"Dec 14, 13",13,18,19,20,35,40,14
3025,"Dec 11, 13",4,15,28,31,37,44,35
3026,"Dec 7, 13",2,8,11,15,24,27,44
3027,"Dec 4, 13",10,12,16,23,41,42,19
3028,"Nov 30, 13",2,18,22,25,37,39,1
3029,"Nov 27, 13",8,9,15,23,40,48,19
3030,"Nov 23, 13",3,5,13,16,44,48,2
3031,"Nov 20, 13",20,26,35,37,46,48,9
3032,"Nov 16, 13",9,12,17,20,21,37,31
3033,"Nov 13, 13",3,8,15,17,29,33,10
3034,"Nov 9, 13",4,8,30,43,46,48,44
3035,"Nov 6, 13",21,26,32,34,36,39,28
3036,"Nov 2, 13",9,12,13,26,35,43,2
3037,"Oct 30, 13",4,9,24,41,47,48,46
3038,"Oct 26, 13",3,5,16,20,27,45,7
3039,"Oct 23, 13",6,12,14,20,21,26,33
3040,"Oct 19, 13",3,4,6,23,33,44,31
3041,"Oct 16, 13",3,10,17,18,19,23,38
3042,"Oct 12, 13",7,12,20,22,26,35,13
3043,"Oct 9, 13",18,22,24,30,43,48,42
3044,"Oct 5, 13",2,12,18,26,35,36,7
3045,"Oct 2, 13",2,10,16,36,40,45,11
3046,"Sep 28, 13",8,16,18,26,28,37,5
3047,"Sep 25, 13",5,19,22,29,31,32,7
3048,"Sep 21, 13",7,19,21,29,31,36,42
3049,"Sep 18, 13",13,22,23,31,35,45,33
3050,"Sep 14, 13",6,26,41,42,47,48,31
3051,"Sep 11, 13",13,21,22,26,35,40,15
3052,"Sep 7, 13",2,4,15,29,32,40,26
3053,"Sep 4, 13",2,7,12,21,25,47,6
3054,"Aug 31, 13",5,6,24,29,35,39,44
3055,"Aug 28, 13",13,17,19,22,28,46,38
3056,"Aug 24, 13",2,8,32,36,47,49,33
3057,"Aug 21, 13",4,12,28,31,39,46,42
3058,"Aug 17, 13",1,6,13,29,37,39,17
3059,"Aug 14, 13",14,20,28,31,44,49,34
3060,"Aug 10, 13",8,23,25,32,33,48,28
3061,"Aug 7, 13",19,21,29,32,34,47,8
3062,"Aug 3, 13",2,3,9,17,29,40,41
3063,"Jul 31, 13",5,15,30,42,46,49,35
3064,"Jul 27, 13",3,15,17,20,27,43,30
3065,"Jul 24, 13",2,5,12,22,44,48,10
3066,"Jul 20, 13",3,20,24,26,37,47,35
3067,"Jul 17, 13",11,12,16,29,38,43,25
3068,"Jul 13, 13",2,11,14,22,41,42,13
3069,"Jul 10, 13",7,8,11,19,25,46,17
3070,"Jul 6, 13",21,23,24,33,38,44,45
3071,"Jul 3, 13",16,17,19,22,40,43,10
3072,"Jun 29, 13",4,11,12,14,25,37,36
3073,"Jun 26, 13",1,3,23,33,40,48,42
3074,"Jun 22, 13",3,4,5,12,23,33,27
3075,"Jun 19, 13",8,23,25,28,34,39,47
3076,"Jun 15, 13",5,8,13,14,17,30,1
3077,"Jun 12, 13",4,8,16,25,33,36,21
3078,"Jun 8, 13",8,11,19,42,46,47,27
3079,"Jun 5, 13",5,15,19,31,42,47,20
3080,"Jun 1, 13",2,7,24,37,38,40,9
3081,"May 29, 13",21,28,34,35,48,49,18
3082,"May 25, 13",9,17,32,41,42,44,3
3083,"May 22, 13",1,20,24,33,37,43,42
3084,"May 18, 13",5,24,26,28,33,45,31
3085,"May 15, 13",11,14,21,24,25,43,12
3086,"May 11, 13",2,10,16,21,24,49,30
3087,"May 8, 13",12,21,23,24,38,46,36
3088,"May 4, 13",8,9,13,22,35,36,6
3089,"May 1, 13",1,2,32,33,38,49,42
3090,"Apr 27, 13",9,28,35,36,48,49,6
3091,"Apr 24, 13",10,20,30,38,41,44,15
3092,"Apr 20, 13",1,10,11,19,21,41,27
3093,"Apr 17, 13",18,25,26,41,45,49,23
3094,"Apr 13, 13",2,10,17,19,44,47,40
3095,"Apr 10, 13",1,9,12,29,30,42,22
3096,"Apr 6, 13",11,19,27,28,30,39,21
3097,"Apr 3, 13",20,26,27,32,36,46,49
3098,"Mar 30, 13",26,30,34,35,38,41,48
3099,"Mar 27, 13",2,8,11,26,27,33,17
3100,"Mar 23, 13",1,2,7,10,33,38,13
3101,"Mar 20, 13",9,14,24,43,45,46,22
3102,"Mar 16, 13",4,14,16,25,45,47,27
3103,"Mar 13, 13",1,4,11,16,26,46,31
3104,"Mar 9, 13",15,18,24,28,29,49,2
3105,"Mar 6, 13",1,5,14,27,30,41,3
3106,"Mar 2, 13",6,29,31,33,40,43,48
3107,"Feb 27, 13",11,15,19,25,34,39,22
3108,"Feb 23, 13",4,12,19,21,26,41,40
3109,"Feb 20, 13",23,31,41,45,46,49,3
3110,"Feb 16, 13",3,5,13,33,34,44,8
3111,"Feb 13, 13",17,18,21,25,35,47,16
3112,"Feb 9, 13",7,17,30,33,42,49,40
3113,"Feb 6, 13",4,18,23,25,39,43,7
3114,"Feb 2, 13",4,15,22,27,29,31,47
3115,"Jan 30, 13",1,14,21,23,29,46,26
3116,"Jan 26, 13",23,27,35,40,43,44,13
3117,"Jan 23, 13",2,5,16,25,30,40,19
3118,"Jan 19, 13",1,4,6,13,20,44,28
3119,"Jan 16, 13",14,21,27,34,37,38,10
3120,"Jan 12, 13",6,16,29,30,33,36,15
3121,"Jan 9, 13",14,17,33,34,43,44,5
3122,"Jan 5, 13",24,29,34,36,41,42,45
3123,"Jan 2, 13",10,14,15,39,43,49,9
3124,"Dec 31, 14",6,7,8,29,35,45,12
3125,"Dec 27, 14",7,22,26,27,42,47,28
3126,"Dec 24, 14",1,3,21,24,31,46,30
3127,"Dec 20, 14",9,17,22,35,38,43,15
3128,"Dec 17, 14",2,5,15,20,38,39,35
3129,"Dec 13, 14",14,23,25,31,33,38,5
3130,"Dec 10, 14",1,2,7,16,27,30,18
3131,"Dec 6, 14",15,17,18,19,34,44,10
3132,"Dec 3, 14",1,3,4,24,28,36,6
3133,"Nov 29, 14",9,20,24,26,43,47,45
3134,"Nov 26, 14",5,10,11,12,32,33,39
3135,"Nov 22, 14",5,7,20,24,37,49,32
3136,"Nov 19, 14",5,7,20,25,36,46,24
3137,"Nov 15, 14",1,3,23,35,41,46,18
3138,"Nov 12, 14",2,17,20,41,42,44,4
3139,"Nov 8, 14",3,9,10,28,34,40,46
3140,"Nov 5, 14",23,29,31,38,40,42,44
3141,"Nov 1, 14",3,5,26,37,39,45,7
3142,"Oct 29, 14",6,25,29,34,39,44,22
3143,"Oct 25, 14",10,20,23,31,33,45,38
3144,"Oct 22, 14",10,13,24,29,31,32,7
3145,"Oct 18, 14",6,30,35,37,41,43,22
3146,"Oct 15, 14",4,11,14,25,30,36,32
3147,"Oct 11, 14",3,4,6,17,30,34,36
3148,"Oct 8, 14",9,12,15,17,42,49,34
3149,"Oct 4, 14",8,13,27,35,45,49,9
3150,"Oct 1, 14",17,21,27,37,48,49,11
3151,"Sep 27, 14",2,18,22,27,44,45,49
3152,"Sep 24, 14",15,28,34,40,41,43,5
3153,"Sep 20, 14",4,10,20,23,27,45,48
3154,"Sep 17, 14",3,8,10,19,31,33,40
3155,"Sep 13, 14",2,7,17,31,39,43,40
3156,"Sep 10, 14",7,11,13,15,20,44,9
3157,"Sep 6, 14",4,6,17,28,35,46,18
3158,"Sep 3, 14",5,13,15,22,45,47,27
3159,"Aug 30, 14",3,24,25,33,40,48,2
3160,"Aug 27, 14",20,21,34,42,44,45,35
3161,"Aug 23, 14",10,17,24,28,31,46,15
